,genes_0,genes_1,x,y,cluster
179863,20514.342,21465.602,22027.0,5756.0,725.0
179864,21174.047,20634.668,22026.0,6422.0,725.0
179865,21859.973,20116.264,22035.0,7981.0,468.0
179866,22395.51,19965.82,22025.0,8481.0,469.0
179867,22343.45,20128.219,22014.0,8704.0,731.0
179868,21848.834,20047.465,22032.0,5184.0,725.0
179869,20749.637,21035.217,22028.0,6814.0,725.0
179870,20807.734,21089.857,22024.0,8516.0,725.0
179871,21236.547,20636.514,22024.0,6309.0,725.0
179872,21933.309,20090.998,22036.0,8256.0,526.0
179873,20578.936,21340.809,22024.0,8655.0,725.0
179874,20447.514,21600.893,22031.0,5819.0,725.0
179875,20806.754,21017.754,22025.0,5911.0,725.0
179876,20528.854,21472.184,22032.0,6481.0,725.0
179877,20558.64,21399.238,22032.0,6654.0,470.0
179878,22072.484,19988.45,22025.0,7887.0,471.0
179879,20442.94,21616.332,22030.0,6715.0,725.0
179880,20320.844,21983.625,22033.0,6854.0,472.0
179881,20694.143,20891.291,22031.0,6871.0,725.0
179882,20595.242,21311.871,22032.0,7239.0,440.0
179883,21126.268,20727.47,22030.0,5876.0,725.0
179884,21474.715,20393.498,22045.0,6528.0,725.0
179885,22305.74,20091.352,22045.0,7116.0,473.0
179886,21454.68,20387.799,22034.0,7911.0,725.0
179887,20458.172,21631.053,22031.0,7948.0,435.0
179888,21587.258,20237.24,22029.0,8221.0,725.0
179889,22479.812,20098.602,22043.0,6942.0,731.0
179890,22341.158,20114.14,22042.0,8037.0,731.0
179891,20779.521,20828.23,22035.0,4966.0,474.0
179892,20643.936,21265.545,22036.0,5981.0,725.0
179893,21657.215,20246.723,22040.0,6908.0,725.0
179894,22063.48,20108.342,22034.0,8156.0,526.0
179895,20829.814,21003.803,22029.0,8427.0,725.0
179897,20829.256,20990.578,22030.0,6107.0,725.0
179898,20535.219,21401.355,22038.0,7452.0,475.0
179899,22354.691,20093.498,22036.0,7485.0,731.0
179900,22046.082,20058.938,22049.0,7512.0,497.0
179901,21693.455,20258.611,22029.0,5122.0,476.0
179902,20551.867,21397.303,22041.0,5565.0,725.0
179903,20460.57,21639.318,22036.0,6080.0,725.0
179904,20471.783,21553.877,22042.0,5598.0,725.0
179905,20678.45,21123.809,22036.0,6207.0,725.0
179906,21138.695,20659.045,22033.0,6737.0,725.0
179907,22310.926,20032.139,22052.0,5224.0,731.0
179908,20152.13,22216.3,22043.0,5705.0,730.0
179909,21337.684,20507.18,22031.0,6392.0,725.0
179910,21018.865,20687.809,22030.0,6451.0,725.0
179911,21232.055,20568.084,22026.0,6683.0,725.0
179913,20547.475,21396.762,22041.0,8084.0,725.0
179914,20896.28,20854.139,22038.0,6178.0,725.0
179915,20540.85,21423.969,22045.0,6286.0,725.0
179916,20397.408,21699.453,22041.0,6374.0,725.0
179917,22348.482,20081.951,22039.0,7863.0,731.0
179918,20589.953,21368.348,22046.0,8126.0,725.0
179919,20078.99,22349.742,22039.0,5074.0,477.0
179920,22514.137,20051.459,22037.0,5328.0,731.0
179921,20547.451,21422.48,22038.0,5358.0,725.0
179922,20956.838,20877.574,22043.0,5487.0,725.0
179923,20495.633,21487.305,22040.0,5965.0,725.0
179924,21330.117,20569.746,22041.0,6563.0,725.0
179925,20417.062,21641.94,22038.0,4813.0,478.0
179926,21504.195,20191.428,22036.0,5383.0,725.0
179927,21525.832,20204.05,22041.0,5645.0,725.0
179928,20288.184,22003.422,22046.0,6350.0,730.0
179929,20455.605,21548.445,22040.0,6597.0,725.0
179930,21210.35,20493.574,22044.0,6967.0,725.0
179931,22684.072,20147.604,22060.0,7737.0,731.0
179932,22115.504,20066.014,22050.0,8197.0,526.0
179933,20537.998,21389.043,22045.0,8566.0,725.0
179935,20398.648,21759.047,22043.0,5401.0,725.0
179936,20580.385,21330.062,22052.0,7311.0,440.0
179937,20938.531,20856.287,22042.0,7842.0,725.0
179938,21855.549,20027.807,22031.0,5781.0,725.0
179939,20682.76,21175.986,22040.0,5849.0,725.0
179940,21588.13,20069.373,22040.0,6054.0,725.0
179941,21478.266,20417.182,22054.0,7787.0,725.0
179942,21797.18,20221.36,22043.0,8290.0,451.0
179944,20408.8,21579.787,22040.0,4834.0,478.0
179945,20330.94,21877.863,22044.0,6629.0,730.0
179946,20320.48,21901.785,22045.0,8749.0,402.0
179947,20514.088,21250.877,22047.0,5430.0,725.0
179948,20878.521,20917.43,22040.0,5730.0,725.0
179949,21447.44,20386.041,22043.0,5925.0,725.0
179950,21349.18,20524.297,22046.0,6500.0,725.0
179951,21763.314,20122.367,22051.0,7432.0,725.0
179952,20609.396,21135.516,22054.0,8067.0,479.0
179953,20504.752,21488.768,22047.0,8360.0,725.0
179954,21696.184,20071.064,22043.0,7396.0,725.0
179955,21065.18,20741.404,22056.0,7534.0,480.0
179956,21133.967,20646.938,22053.0,7898.0,725.0
179957,21154.553,20765.688,22061.0,8381.0,481.0
179958,20098.12,22300.19,22046.0,8491.0,482.0
179959,20423.387,21587.803,22051.0,4889.0,478.0
179960,20945.238,20804.61,22056.0,5254.0,483.0
179961,20912.191,20890.223,22040.0,5469.0,725.0
179962,21929.047,20026.672,22048.0,5521.0,725.0
179963,20945.062,20796.78,22041.0,6008.0,725.0
179964,22527.793,20102.215,22071.0,7084.0,731.0
179965,22612.81,20069.178,22060.0,8606.0,484.0
179966,21546.477,20271.293,22059.0,8653.0,725.0
179967,21367.969,20566.314,22057.0,6256.0,725.0
179968,22013.42,20088.043,22035.0,6777.0,731.0
179969,20450.734,21502.623,22051.0,7765.0,725.0
179970,20351.182,21862.094,22049.0,7920.0,485.0
179971,20513.104,21506.697,22052.0,8169.0,725.0
179972,21257.549,20603.61,22047.0,8455.0,725.0
179973,21272.82,20593.494,22058.0,8534.0,725.0
179974,22200.928,20105.143,22049.0,6848.0,438.0
179975,20321.246,21980.77,22054.0,8148.0,486.0
179976,20971.293,20857.834,22047.0,4946.0,487.0
179977,20521.473,21437.078,22053.0,5817.0,725.0
179978,21750.5,20151.826,22056.0,6099.0,725.0
179979,22110.775,20080.076,22068.0,7245.0,497.0
179980,22214.873,20073.137,22033.0,8106.0,731.0
179981,20338.023,21843.436,22048.0,6070.0,512.0
179982,20650.453,21219.217,22068.0,6987.0,488.0
179983,20740.17,21124.344,22054.0,7366.0,489.0
179984,20934.492,20717.44,22055.0,7383.0,725.0
179986,20653.27,21193.33,22054.0,5127.0,490.0
179987,20149.064,22226.094,22058.0,5579.0,730.0
179988,20772.02,21047.262,22064.0,7058.0,725.0
179989,21833.637,20192.238,22062.0,7466.0,491.0
179990,21582.6,20257.898,22052.0,8322.0,725.0
179991,22380.719,19968.445,22060.0,8415.0,469.0
179992,20567.416,21360.236,22061.0,8505.0,725.0
179993,21613.938,20401.861,22059.0,8708.0,492.0
179994,21184.475,20589.39,22061.0,6197.0,725.0
179995,20258.18,22086.574,22051.0,6711.0,730.0
179996,22508.53,20313.982,22063.0,7997.0,493.0
179997,20656.209,21171.19,22062.0,5501.0,494.0
179998,20143.18,22142.574,22056.0,6815.0,730.0
179999,20764.127,21713.676,22055.0,8022.0,495.0
180000,20949.078,22012.457,22062.0,8790.0,496.0
180001,22166.139,19941.752,22050.0,5675.0,731.0
180002,20409.014,21522.156,22055.0,5958.0,725.0
180003,20394.168,21715.256,22060.0,5983.0,725.0
180004,20458.238,21516.197,22058.0,6409.0,725.0
180005,22031.371,20092.756,22065.0,7271.0,497.0
180006,20975.328,20722.838,22053.0,8222.0,725.0
180007,21013.266,22456.994,22048.0,8832.0,467.0
180008,22090.918,19985.926,22060.0,5283.0,731.0
180009,20079.35,22332.35,22061.0,6172.0,730.0
180010,22501.688,20091.764,22064.0,7350.0,731.0
180011,20524.783,21364.047,22064.0,8735.0,725.0
180013,22285.66,19937.146,22092.0,5706.0,731.0
180014,21078.336,20707.182,22060.0,5786.0,725.0
180015,20431.49,21587.514,22061.0,5873.0,725.0
180016,20398.328,21633.186,22062.0,6017.0,725.0
180017,20896.379,20930.783,22049.0,6469.0,725.0
180018,20402.348,21628.365,22060.0,8561.0,498.0
180019,22643.416,20130.568,22069.0,7835.0,731.0
180020,22002.6,20067.229,22062.0,7936.0,526.0
180021,21060.54,20708.21,22066.0,5163.0,725.0
180022,22187.36,20027.984,22060.0,5314.0,731.0
180023,21220.025,20607.078,22070.0,6347.0,725.0
180024,20796.8,20860.951,22058.0,6566.0,725.0
180025,21212.79,20540.979,22068.0,6603.0,725.0
180026,20390.012,21588.678,22053.0,6794.0,725.0
180027,20414.916,21511.762,22067.0,7810.0,725.0
180028,20973.629,20772.129,22065.0,7875.0,725.0
180029,22482.691,20052.455,22072.0,5373.0,731.0
180030,22417.727,20096.4,22074.0,7164.0,731.0
180031,22382.91,20101.457,22073.0,7216.0,731.0
180032,20396.676,21671.582,22063.0,7700.0,435.0
180033,20544.271,21365.738,22061.0,8271.0,725.0
180034,20578.953,21244.488,22064.0,5404.0,725.0
180035,20400.844,21592.613,22067.0,5426.0,725.0
180036,22546.41,20061.63,22087.0,6317.0,499.0
180037,21122.414,20651.105,22064.0,8243.0,725.0
180038,22006.373,20026.525,22059.0,5197.0,500.0
180039,20539.502,21241.682,22066.0,7187.0,725.0
180040,20845.68,22026.953,22064.0,8816.0,501.0
180041,21181.246,20642.512,22073.0,5838.0,725.0
180042,21069.021,20659.057,22066.0,6229.0,725.0
180044,20043.576,22389.541,22068.0,6517.0,730.0
180045,21195.135,20528.758,22069.0,6668.0,725.0
180046,21278.057,20582.932,22066.0,6913.0,725.0
180047,21085.56,20667.559,22069.0,7111.0,725.0
180048,21088.486,20680.506,22060.0,5346.0,725.0
180049,22063.785,19876.848,22064.0,6141.0,463.0
180050,20873.562,20923.393,22067.0,6758.0,725.0
180051,21349.014,20495.143,22068.0,7292.0,725.0
180052,20401.781,21696.154,22070.0,7310.0,502.0
180053,20804.408,21043.697,22070.0,7413.0,503.0
180054,21468.078,20438.47,22073.0,7547.0,725.0
180055,22316.84,20090.1,22079.0,7679.0,731.0
180056,20578.863,21222.037,22066.0,8079.0,479.0
180057,20470.758,21512.363,22068.0,8181.0,725.0
180058,21226.959,20589.316,22066.0,6878.0,725.0
180059,21539.193,20247.395,22063.0,7562.0,725.0
180060,21123.266,20750.965,22069.0,5735.0,725.0
180061,20586.47,21276.555,22074.0,6060.0,725.0
180062,20049.676,22406.855,22069.0,6849.0,730.0
180063,20513.836,21312.91,22074.0,7480.0,725.0
180064,20504.766,21359.398,22074.0,6484.0,725.0
180065,21423.62,20439.926,22079.0,6539.0,725.0
180066,21318.867,20491.977,22062.0,7135.0,725.0
180067,21281.414,20571.613,22084.0,7509.0,725.0
180068,20308.91,21803.408,22074.0,8474.0,402.0
180069,21254.87,20618.607,22076.0,6740.0,725.0
180070,21175.066,20629.992,22081.0,5255.0,725.0
180071,21817.174,19974.906,22058.0,5608.0,725.0
180072,20541.518,21232.055,22075.0,5943.0,725.0
180073,20163.404,22139.559,22076.0,7023.0,730.0
180074,21284.312,20522.064,22073.0,8342.0,725.0
180075,22016.352,20062.56,22077.0,8527.0,526.0
180076,21246.396,20623.445,22075.0,8762.0,725.0
180077,22436.154,20067.154,22095.0,5447.0,731.0
180078,21576.863,20084.307,22074.0,5974.0,725.0
180079,21031.8,20628.467,22066.0,6445.0,725.0
180080,21450.766,20434.127,22072.0,6629.0,725.0
180081,20524.764,21308.545,22073.0,8113.0,725.0
180082,21617.262,20149.71,22083.0,8230.0,725.0
180083,20875.107,20763.475,22077.0,5561.0,725.0
180084,20430.744,21526.113,22068.0,6283.0,725.0
180085,21852.504,20042.465,22069.0,6378.0,731.0
180086,20816.291,20823.334,22078.0,6968.0,725.0
180087,20749.53,20896.363,22081.0,7383.0,725.0
180088,20698.111,22221.732,22078.0,7982.0,504.0
180089,20494.893,21275.553,22083.0,8440.0,725.0
180090,20385.115,21606.508,22080.0,6023.0,725.0
180091,20717.842,20911.066,22082.0,7641.0,725.0
180092,21490.664,20290.824,22077.0,8051.0,725.0
180093,22622.174,20099.812,22117.0,5858.0,731.0
180094,22090.566,20116.701,22064.0,5901.0,731.0
180095,20649.227,21204.57,22079.0,6088.0,725.0
180096,20880.834,20787.258,22086.0,6266.0,725.0
180097,20911.09,20915.324,22077.0,6823.0,725.0
180098,20674.383,21114.338,22082.0,8553.0,725.0
180099,21197.854,20571.268,22078.0,8666.0,725.0
180101,20990.35,20730.084,22080.0,7335.0,725.0
180102,20089.166,22400.205,22080.0,7523.0,730.0
180103,21104.95,20679.932,22080.0,8634.0,725.0
180105,21512.46,20284.68,22080.0,5513.0,725.0
180106,21525.322,20206.764,22097.0,5683.0,725.0
180107,22498.684,20056.174,22072.0,5760.0,505.0
180108,21625.395,20268.062,22076.0,6794.0,725.0
180109,20685.258,21174.498,22082.0,8260.0,423.0
180110,22365.922,20056.984,22076.0,8306.0,731.0
180111,20476.734,21431.918,22084.0,6127.0,725.0
180112,22203.955,20079.52,22077.0,7588.0,506.0
180113,20805.484,20958.744,22082.0,7747.0,507.0
180114,21467.145,20338.586,22076.0,8137.0,725.0
180115,20255.783,21959.678,22087.0,6517.0,730.0
180116,20881.43,20867.615,22084.0,5404.0,725.0
180117,21854.893,20022.234,22097.0,5479.0,725.0
180118,21456.299,20394.87,22071.0,5630.0,725.0
180119,21608.795,20055.652,22081.0,6205.0,725.0
180120,21270.896,20533.951,22105.0,6768.0,725.0
180121,20843.646,20840.3,22085.0,7309.0,725.0
180122,21644.54,20081.871,22092.0,8364.0,725.0
180123,19884.117,22674.34,22086.0,4883.0,399.0
180124,20741.928,21049.953,22093.0,5317.0,465.0
180125,21114.922,20637.484,22088.0,7816.0,725.0
180126,20924.732,20694.969,22084.0,8573.0,508.0
180128,21433.588,20473.35,22093.0,5920.0,725.0
180129,21569.809,20187.15,22094.0,6879.0,725.0
180130,20165.926,22231.918,22086.0,5983.0,730.0
180131,20521.111,21208.086,22095.0,6068.0,725.0
180132,21069.033,20617.316,22075.0,6693.0,725.0
180133,20723.428,20918.742,22081.0,6851.0,725.0
180134,21713.291,20185.68,22096.0,7416.0,725.0
180135,21790.986,20230.357,22093.0,5159.0,509.0
180136,20476.176,21447.307,22092.0,6175.0,725.0
180137,20068.62,22362.635,22085.0,6676.0,730.0
180138,22298.738,20067.727,22106.0,7612.0,731.0
180139,20866.13,20672.527,22087.0,6492.0,725.0
180140,21042.676,20738.234,22085.0,6899.0,725.0
180141,20519.54,21214.146,22097.0,7366.0,725.0
180143,22457.422,20018.824,22103.0,5248.0,731.0
180144,21309.898,20507.025,22080.0,5821.0,725.0
180145,20379.502,21399.271,22099.0,7026.0,725.0
180146,22643.064,20135.664,22088.0,7926.0,731.0
180147,20978.57,20698.553,22085.0,8282.0,725.0
180148,20894.166,20714.312,22093.0,5562.0,725.0
180149,21659.33,20125.7,22092.0,6424.0,725.0
180150,19882.57,22675.021,22096.0,8908.0,510.0
180151,20691.5,21065.629,22082.0,6570.0,725.0
180152,20513.459,21322.258,22088.0,6229.0,725.0
180153,22007.074,20129.615,22095.0,6953.0,731.0
180154,20292.455,21936.916,22097.0,7186.0,730.0
180155,21390.06,20392.197,22094.0,5342.0,725.0
180156,21709.871,20125.746,22101.0,5753.0,725.0
180157,20908.215,21937.527,22095.0,5999.0,511.0
180158,20315.412,21905.062,22097.0,6023.0,512.0
180159,20742.973,20951.238,22104.0,6348.0,725.0
180160,22377.752,20095.682,22076.0,7775.0,731.0
180161,20907.52,22346.506,22101.0,7999.0,527.0
180162,20289.871,21897.713,22101.0,8407.0,402.0
180163,21761.486,20102.246,22104.0,5875.0,725.0
180164,21026.145,20661.479,22097.0,7271.0,725.0
180165,20427.516,21389.738,22100.0,7757.0,725.0
180166,21794.477,20133.04,22105.0,7905.0,468.0
180167,20311.605,21901.432,22098.0,8055.0,485.0
180168,22399.426,19941.057,22105.0,8530.0,469.0
180169,21862.574,20136.951,22097.0,6928.0,513.0
180170,21952.303,20077.361,22096.0,7879.0,526.0
180171,21116.414,20599.902,22099.0,7294.0,725.0
180172,22005.479,20119.012,22106.0,7565.0,497.0
180173,20671.752,21075.508,22104.0,8424.0,725.0
180174,22286.402,20001.535,22088.0,8494.0,731.0
180175,21920.795,19973.35,22084.0,5536.0,725.0
180176,21634.723,20192.445,22102.0,6646.0,725.0
180177,20920.49,20695.988,22083.0,6710.0,725.0
180178,20410.047,21584.152,22098.0,7062.0,725.0
180179,20460.236,21355.852,22102.0,8258.0,725.0
180180,21573.117,20225.633,22099.0,8612.0,725.0
180181,20818.59,20921.164,22103.0,6141.0,725.0
180182,20281.309,22000.44,22102.0,6467.0,730.0
180183,20196.516,22114.08,22100.0,6830.0,730.0
180184,20968.475,20710.967,22104.0,7089.0,725.0
180185,21152.729,20546.28,22115.0,7521.0,725.0
180186,21721.896,20603.023,22101.0,7965.0,514.0
180187,21286.918,20468.967,22099.0,8193.0,725.0
180188,21922.393,19951.492,22100.0,5288.0,725.0
180189,21248.822,20453.537,22103.0,5400.0,725.0
180190,21554.299,20202.826,22102.0,6099.0,725.0
180191,20277.992,21872.846,22100.0,6754.0,730.0
180192,21196.244,20530.37,22109.0,7469.0,725.0
180193,22484.707,20088.686,22111.0,8570.0,731.0
180194,22388.217,19989.242,22081.0,5653.0,731.0
180195,21664.566,20163.592,22107.0,5934.0,725.0
180196,21283.73,20441.617,22099.0,7238.0,725.0
180197,22346.209,20064.768,22096.0,7442.0,731.0
180198,22621.217,20120.645,22100.0,8085.0,731.0
180199,21944.33,20116.629,22106.0,8120.0,526.0
180200,20388.84,21675.777,22107.0,5208.0,515.0
180201,20720.834,20887.951,22107.0,6619.0,725.0
180202,21307.79,20471.523,22106.0,7209.0,725.0
180203,21361.555,20488.814,22098.0,7672.0,516.0
180204,20466.96,21390.836,22106.0,8306.0,725.0
180205,20736.984,21099.947,22106.0,8327.0,725.0
180206,19990.777,22500.953,22103.0,8691.0,517.0
180207,21975.06,20075.738,22107.0,6587.0,731.0
180208,21151.36,20501.295,22106.0,7339.0,725.0
180209,20118.947,22273.246,22107.0,7391.0,730.0
180210,21003.633,22317.72,22097.0,8024.0,527.0
180211,20041.451,22436.154,22104.0,8756.0,517.0
180212,20832.424,20885.143,22105.0,5732.0,725.0
180213,20141.854,22225.52,22105.0,6383.0,730.0
180214,21632.277,20234.617,22116.0,6790.0,725.0
180215,21711.611,20337.543,22097.0,7113.0,518.0
180216,20661.713,21089.857,22108.0,7845.0,448.0
180217,20403.906,21388.762,22108.0,8645.0,519.0
180218,21690.129,20140.28,22110.0,6187.0,725.0
180220,20986.068,20668.768,22109.0,7495.0,725.0
180221,20801.887,20864.625,22112.0,6735.0,725.0
180222,20466.65,21421.926,22108.0,7312.0,725.0
180223,22269.834,20061.012,22102.0,7733.0,731.0
180224,21697.623,20067.775,22119.0,8378.0,725.0
180225,21031.273,20633.594,22110.0,6666.0,725.0
180226,22402.562,19983.178,22103.0,8456.0,469.0
180227,20855.188,20833.984,22116.0,5380.0,725.0
180228,21083.963,20709.742,22107.0,5503.0,725.0
180229,20191.37,22125.088,22110.0,6447.0,730.0
180230,21478.09,20368.164,22116.0,7638.0,725.0
180231,20393.639,21480.635,22115.0,7720.0,725.0
180232,20076.395,22340.703,22114.0,6209.0,730.0
180233,21397.078,20450.44,22110.0,6556.0,725.0
180234,20672.24,21044.584,22098.0,7144.0,725.0
180235,21435.457,20359.055,22117.0,5426.0,725.0
180236,20776.924,21011.36,22122.0,5613.0,635.0
180237,20500.045,21526.656,22112.0,5818.0,725.0
180238,22436.473,20184.17,22107.0,8725.0,731.0
180239,21337.94,20391.688,22105.0,5591.0,725.0
180240,22204.523,20014.613,22115.0,5903.0,731.0
180241,21007.91,22454.854,22114.0,6003.0,520.0
180242,20421.307,21309.861,22117.0,5333.0,725.0
180243,21617.127,20087.076,22115.0,6245.0,725.0
180244,20096.988,22321.264,22118.0,6274.0,730.0
180245,20747.03,20882.21,22118.0,6482.0,725.0
180246,20796.541,20839.244,22109.0,6517.0,725.0
180249,20452.945,21412.34,22119.0,5547.0,725.0
180250,20655.43,21078.77,22120.0,5781.0,725.0
180251,22484.072,20342.113,22121.0,6050.0,521.0
180252,20510.271,21160.828,22116.0,6159.0,725.0
180253,22014.834,20138.098,22126.0,7341.0,497.0
180254,20422.234,21444.965,22116.0,6361.0,725.0
180255,22056.656,20171.115,22121.0,6928.0,731.0
180256,20450.584,21383.465,22115.0,7369.0,725.0
180257,20755.54,20862.78,22117.0,7771.0,725.0
180258,21140.549,20454.264,22120.0,7864.0,725.0
180259,21373.553,20354.55,22119.0,6863.0,725.0
180260,20107.81,22305.14,22118.0,7793.0,522.0
180261,22311.209,20099.2,22122.0,8220.0,731.0
180262,20789.11,20875.283,22120.0,8267.0,523.0
180263,20717.912,21051.695,22119.0,7073.0,725.0
180264,21478.527,20290.736,22115.0,7260.0,725.0
180265,20249.74,22053.467,22123.0,7530.0,524.0
180266,21174.596,20541.42,22126.0,8316.0,725.0
180267,20149.256,22261.139,22120.0,5213.0,730.0
180268,20985.78,20706.018,22127.0,5520.0,725.0
180269,20928.848,21849.498,22120.0,5981.0,511.0
180270,21230.018,20457.873,22116.0,6703.0,725.0
180271,22619.836,20118.57,22113.0,7008.0,645.0
180272,20464.604,21389.48,22121.0,7886.0,725.0
180273,20974.984,22404.871,22121.0,7990.0,527.0
180274,21124.375,20517.11,22113.0,6078.0,725.0
180275,20321.834,21793.426,22128.0,6643.0,730.0
180276,20512.05,21170.666,22122.0,6834.0,725.0
180277,20610.264,21019.93,22122.0,8476.0,725.0
180278,21534.467,20342.97,22122.0,8611.0,725.0
180279,20448.645,21270.64,22124.0,5467.0,725.0
180280,20979.934,20622.61,22120.0,5680.0,725.0
180281,21910.902,20089.588,22117.0,6982.0,513.0
180282,20956.512,20628.158,22130.0,7456.0,725.0
180283,20524.969,21228.135,22122.0,8352.0,725.0
180284,20363.441,21626.986,22125.0,6334.0,725.0
180285,21036.1,20602.607,22128.0,6394.0,725.0
180286,20275.176,22011.447,22123.0,6505.0,730.0
180287,21384.715,20457.105,22136.0,7039.0,525.0
180288,22086.627,20031.074,22100.0,8170.0,526.0
180289,21553.855,20255.688,22119.0,8405.0,725.0
180290,20785.709,20942.758,22120.0,6416.0,725.0
180291,20310.252,21886.742,22120.0,6813.0,730.0
180292,21780.76,20106.13,22119.0,5301.0,725.0
180293,21040.068,20512.488,22128.0,5958.0,725.0
180294,20387.977,21559.535,22126.0,6459.0,725.0
180295,21387.766,20430.941,22126.0,7412.0,725.0
180296,21321.916,20541.7,22132.0,7477.0,725.0
180298,20249.625,22062.357,22123.0,6676.0,730.0
180299,21163.586,20531.898,22133.0,7499.0,725.0
180300,20920.354,20663.365,22122.0,7657.0,725.0
180301,20711.014,20873.447,22133.0,7716.0,725.0
180302,21333.285,20391.475,22118.0,7823.0,552.0
180303,21007.691,22341.762,22115.0,8044.0,527.0
180304,20962.35,20728.955,22130.0,7157.0,725.0
180305,21629.01,20276.623,22112.0,8151.0,725.0
180306,21459.63,20337.115,22134.0,5353.0,725.0
180307,20840.814,20804.725,22130.0,5488.0,725.0
